assay_id,auc,descriptor,auc_50,auc_70,auc_90
37_69,0.77083333333332,cnnno_es_op,TRUE,TRUE,FALSE
37_70,0.4375,cnnno_es_op,FALSE,FALSE,FALSE
37_74,1.0,cnnno_es_op,TRUE,TRUE,TRUE
37_77,0.75,cnnno_es_op,TRUE,TRUE,FALSE
40_95,0.875,cnnno_es_op,TRUE,TRUE,FALSE
40_96,1.0,cnnno_es_op,TRUE,TRUE,TRUE
42_103,0.0,cnnno_es_op,FALSE,FALSE,FALSE
42_104,0.0,cnnno_es_op,FALSE,FALSE,FALSE
44_106,0.9,cnnno_es_op,TRUE,TRUE,FALSE
46_120,1.0,cnnno_es_op,TRUE,TRUE,TRUE
49_149,0.66666666666666,cnnno_es_op,TRUE,FALSE,FALSE
5_5,0.76960784313725,cnnno_es_op,TRUE,TRUE,FALSE
50_154,nan,cnnno_es_op,FALSE,FALSE,FALSE
53_178,0.65,cnnno_es_op,TRUE,FALSE,FALSE
54_179,0.11111111111111,cnnno_es_op,FALSE,FALSE,FALSE
54_182,0.33333333333333,cnnno_es_op,FALSE,FALSE,FALSE
6_7,0.19999999999999,cnnno_es_op,FALSE,FALSE,FALSE
7_10,0.22222222222222,cnnno_es_op,FALSE,FALSE,FALSE
7_11,0.5,cnnno_es_op,FALSE,FALSE,FALSE
70_211,0.33333333333333,cnnno_es_op,FALSE,FALSE,FALSE
71_212,1.0,cnnno_es_op,TRUE,TRUE,TRUE
71_213,0.5,cnnno_es_op,FALSE,FALSE,FALSE
76_230,0.84615384615384,cnnno_es_op,TRUE,TRUE,FALSE
78_237,1.0,cnnno_es_op,TRUE,TRUE,TRUE
8_12,0.875,cnnno_es_op,TRUE,TRUE,FALSE
8_13,0.75,cnnno_es_op,TRUE,TRUE,FALSE
80_239,0.67575757575757,cnnno_es_op,TRUE,FALSE,FALSE
81_241,0.16666666666666,cnnno_es_op,FALSE,FALSE,FALSE
82_242,0.7,cnnno_es_op,TRUE,FALSE,FALSE
82_243,0.78571428571428,cnnno_es_op,TRUE,TRUE,FALSE
83_244,0.9090909090909,cnnno_es_op,TRUE,TRUE,TRUE
83_245,0.125,cnnno_es_op,FALSE,FALSE,FALSE
84_246,0.75,cnnno_es_op,TRUE,TRUE,FALSE
85_247,1.0,cnnno_es_op,TRUE,TRUE,TRUE
85_248,0.8125,cnnno_es_op,TRUE,TRUE,FALSE
86_249,0.5,cnnno_es_op,FALSE,FALSE,FALSE
86_250,0.55555555555555,cnnno_es_op,TRUE,FALSE,FALSE
88_252,0.9,cnnno_es_op,TRUE,TRUE,FALSE
88_254,0.72857142857142,cnnno_es_op,TRUE,TRUE,FALSE
89_255,0.57142857142857,cnnno_es_op,TRUE,FALSE,FALSE
9_14,1.0,cnnno_es_op,TRUE,TRUE,TRUE
9_17,0.14285714285714,cnnno_es_op,FALSE,FALSE,FALSE
9_18,0.4,cnnno_es_op,FALSE,FALSE,FALSE
90_256,0.08108108108108,cnnno_es_op,FALSE,FALSE,FALSE
91_257,0.83333333333332,cnnno_es_op,TRUE,TRUE,FALSE
92_258,0.8125,cnnno_es_op,TRUE,TRUE,FALSE
93_259,0.525,cnnno_es_op,TRUE,FALSE,FALSE
1_1,0.7047619047619,dinobase1e2_es_op,TRUE,TRUE,FALSE
10_19,0.45238095238095,dinobase1e2_es_op,FALSE,FALSE,FALSE
10_20,0.34375,dinobase1e2_es_op,FALSE,FALSE,FALSE
100_277,0.875,dinobase1e2_es_op,TRUE,TRUE,FALSE
100_278,0.78571428571428,dinobase1e2_es_op,TRUE,TRUE,FALSE
104_291,0.72179487179486,dinobase1e2_es_op,TRUE,TRUE,FALSE
105_355,0.85164835164834,dinobase1e2_es_op,TRUE,TRUE,FALSE
105_369,0.18333333333332,dinobase1e2_es_op,FALSE,FALSE,FALSE
105_361,0.71428571428571,dinobase1e2_es_op,TRUE,TRUE,FALSE
105_378,0.5,dinobase1e2_es_op,FALSE,FALSE,FALSE
105_352,0.66666666666666,dinobase1e2_es_op,TRUE,FALSE,FALSE
104_289,0.63333333333333,dinobase1e2_es_op,TRUE,FALSE,FALSE
105_377,0.625,dinobase1e2_es_op,TRUE,FALSE,FALSE
105_375,0.67857142857142,dinobase1e2_es_op,TRUE,FALSE,FALSE
104_325,1.0,dinobase1e2_es_op,TRUE,TRUE,TRUE
104_297,0.95833333333332,dinobase1e2_es_op,TRUE,TRUE,TRUE
104_295,0.28571428571428,dinobase1e2_es_op,FALSE,FALSE,FALSE
104_299,1.0,dinobase1e2_es_op,TRUE,TRUE,TRUE
104_300,0.16666666666666,dinobase1e2_es_op,FALSE,FALSE,FALSE
104_326,0.64285714285713,dinobase1e2_es_op,TRUE,FALSE,FALSE
104_319,0.28571428571428,dinobase1e2_es_op,FALSE,FALSE,FALSE
104_323,1.0,dinobase1e2_es_op,TRUE,TRUE,TRUE
104_334,0.28571428571428,dinobase1e2_es_op,FALSE,FALSE,FALSE
105_339,0.7,dinobase1e2_es_op,TRUE,FALSE,FALSE
105_341,0.79166666666666,dinobase1e2_es_op,TRUE,TRUE,FALSE
105_360,0.59545454545454,dinobase1e2_es_op,TRUE,FALSE,FALSE
105_362,0.5,dinobase1e2_es_op,FALSE,FALSE,FALSE
105_374,0.6,dinobase1e2_es_op,TRUE,FALSE,FALSE
105_382,0.72222222222222,dinobase1e2_es_op,TRUE,TRUE,FALSE
105_385,0.5,dinobase1e2_es_op,FALSE,FALSE,FALSE
105_391,0.625,dinobase1e2_es_op,TRUE,FALSE,FALSE
106_392,0.76923076923076,dinobase1e2_es_op,TRUE,TRUE,FALSE
108_394,0.44642857142857,dinobase1e2_es_op,FALSE,FALSE,FALSE
109_395,0.22499999999999,dinobase1e2_es_op,FALSE,FALSE,FALSE
11_21,0.67857142857142,dinobase1e2_es_op,TRUE,FALSE,FALSE
11_22,1.0,dinobase1e2_es_op,TRUE,TRUE,TRUE
110_396,0.25,dinobase1e2_es_op,FALSE,FALSE,FALSE
110_397,0.56602564102563,dinobase1e2_es_op,TRUE,FALSE,FALSE
110_398,0.72226522187822,dinobase1e2_es_op,TRUE,TRUE,FALSE
110_399,0.56756756756756,dinobase1e2_es_op,TRUE,FALSE,FALSE
110_400,0.56578947368421,dinobase1e2_es_op,TRUE,FALSE,FALSE
110_401,0.46666666666666,dinobase1e2_es_op,FALSE,FALSE,FALSE
111_402,0.98148148148148,dinobase1e2_es_op,TRUE,TRUE,TRUE
112_406,0.5,dinobase1e2_es_op,FALSE,FALSE,FALSE
113_407,0.625,dinobase1e2_es_op,TRUE,FALSE,FALSE
114_408,0.375,dinobase1e2_es_op,FALSE,FALSE,FALSE
115_409,0.0,dinobase1e2_es_op,FALSE,FALSE,FALSE
116_411,0.61111111111111,dinobase1e2_es_op,TRUE,FALSE,FALSE
116_412,0.51785714285714,dinobase1e2_es_op,TRUE,FALSE,FALSE
116_413,0.68303571428571,dinobase1e2_es_op,TRUE,FALSE,FALSE
116_414,0.78571428571428,dinobase1e2_es_op,TRUE,TRUE,FALSE
116_415,0.6,dinobase1e2_es_op,TRUE,FALSE,FALSE
116_416,0.3,dinobase1e2_es_op,FALSE,FALSE,FALSE
116_420,0.8,dinobase1e2_es_op,TRUE,TRUE,FALSE
116_421,0.57777777777777,dinobase1e2_es_op,TRUE,FALSE,FALSE
116_424,0.6875,dinobase1e2_es_op,TRUE,FALSE,FALSE
116_425,0.05263157894736,dinobase1e2_es_op,FALSE,FALSE,FALSE
116_426,0.39166666666666,dinobase1e2_es_op,FALSE,FALSE,FALSE
116_427,0.78448275862068,dinobase1e2_es_op,TRUE,TRUE,FALSE
117_429,0.78571428571428,dinobase1e2_es_op,TRUE,TRUE,FALSE
117_430,0.89166666666666,dinobase1e2_es_op,TRUE,TRUE,FALSE
118_432,0.76785714285713,dinobase1e2_es_op,TRUE,TRUE,FALSE
118_434,0.5,dinobase1e2_es_op,FALSE,FALSE,FALSE
12_23,0.78571428571428,dinobase1e2_es_op,TRUE,TRUE,FALSE
13_24,0.825,dinobase1e2_es_op,TRUE,TRUE,FALSE
133_474,0.25,dinobase1e2_es_op,FALSE,FALSE,FALSE
134_476,0.0,dinobase1e2_es_op,FALSE,FALSE,FALSE
134_477,0.0,dinobase1e2_es_op,FALSE,FALSE,FALSE
135_479,0.33333333333333,dinobase1e2_es_op,FALSE,FALSE,FALSE
14_25,0.96923076923076,dinobase1e2_es_op,TRUE,TRUE,TRUE
143_495,0.875,dinobase1e2_es_op,TRUE,TRUE,FALSE
145_497,0.75694444444444,dinobase1e2_es_op,TRUE,TRUE,FALSE
15_26,0.79166666666666,dinobase1e2_es_op,TRUE,TRUE,FALSE
153_510,0.54999999999999,dinobase1e2_es_op,TRUE,FALSE,FALSE
154_511,0.88888888888888,dinobase1e2_es_op,TRUE,TRUE,FALSE
16_27,0.79743589743589,dinobase1e2_es_op,TRUE,TRUE,FALSE
160_519,0.07142857142857,dinobase1e2_es_op,FALSE,FALSE,FALSE
167_539,0.63636363636363,dinobase1e2_es_op,TRUE,FALSE,FALSE
167_538,0.54545454545454,dinobase1e2_es_op,TRUE,FALSE,FALSE
168_541,0.63888888888888,dinobase1e2_es_op,TRUE,FALSE,FALSE
168_542,0.60714285714285,dinobase1e2_es_op,TRUE,FALSE,FALSE
168_543,0.54166666666666,dinobase1e2_es_op,TRUE,FALSE,FALSE
169_544,0.71794871794871,dinobase1e2_es_op,TRUE,TRUE,FALSE
169_545,0.85714285714285,dinobase1e2_es_op,TRUE,TRUE,FALSE
169_548,0.95,dinobase1e2_es_op,TRUE,TRUE,TRUE
169_549,0.88,dinobase1e2_es_op,TRUE,TRUE,FALSE
17_28,1.0,dinobase1e2_es_op,TRUE,TRUE,TRUE
170_550,0.75714285714285,dinobase1e2_es_op,TRUE,TRUE,FALSE
170_551,0.3125,dinobase1e2_es_op,FALSE,FALSE,FALSE
174_555,0.9,dinobase1e2_es_op,TRUE,TRUE,FALSE
175_559,0.75,dinobase1e2_es_op,TRUE,TRUE,FALSE
175_561,1.0,dinobase1e2_es_op,TRUE,TRUE,TRUE
177_585,0.62280893706795,dinobase1e2_es_op,TRUE,FALSE,FALSE
178_591,0.96666666666666,dinobase1e2_es_op,TRUE,TRUE,TRUE
178_684,0.86668767727702,dinobase1e2_es_op,TRUE,TRUE,FALSE
179_659,0.86597938144329,dinobase1e2_es_op,TRUE,TRUE,FALSE
18_29,1.0,dinobase1e2_es_op,TRUE,TRUE,TRUE
180_686,0.78044596912521,dinobase1e2_es_op,TRUE,TRUE,FALSE
181_599,0.16666666666666,dinobase1e2_es_op,FALSE,FALSE,FALSE
181_600,0.16666666666666,dinobase1e2_es_op,FALSE,FALSE,FALSE
183_604,0.81773399014778,dinobase1e2_es_op,TRUE,TRUE,FALSE
184_606,0.95571658615136,dinobase1e2_es_op,TRUE,TRUE,TRUE
185_665,0.50856697819314,dinobase1e2_es_op,TRUE,FALSE,FALSE
185_666,0.57415254237288,dinobase1e2_es_op,TRUE,FALSE,FALSE
185_667,0.76255707762557,dinobase1e2_es_op,TRUE,TRUE,FALSE
186_668,0.7179870453413,dinobase1e2_es_op,TRUE,TRUE,FALSE
186_669,0.96536796536796,dinobase1e2_es_op,TRUE,TRUE,TRUE
187_618,0.57404580152671,dinobase1e2_es_op,TRUE,FALSE,FALSE
187_619,0.86303827751195,dinobase1e2_es_op,TRUE,TRUE,FALSE
19_30,0.85416666666666,dinobase1e2_es_op,TRUE,TRUE,FALSE
190_628,0.54054054054054,dinobase1e2_es_op,TRUE,FALSE,FALSE
190_629,0.47607843137254,dinobase1e2_es_op,FALSE,FALSE,FALSE
190_674,0.48431372549019,dinobase1e2_es_op,FALSE,FALSE,FALSE
191_630,0.68527633244269,dinobase1e2_es_op,TRUE,FALSE,FALSE
191_631,0.61630036630036,dinobase1e2_es_op,TRUE,FALSE,FALSE
191_675,0.64126237623762,dinobase1e2_es_op,TRUE,FALSE,FALSE
192_635,0.81666666666666,dinobase1e2_es_op,TRUE,TRUE,FALSE
193_723,0.86181818181818,dinobase1e2_es_op,TRUE,TRUE,FALSE
194_639,0.49473684210526,dinobase1e2_es_op,FALSE,FALSE,FALSE
194_678,0.52280701754385,dinobase1e2_es_op,TRUE,FALSE,FALSE
195_642,0.60875,dinobase1e2_es_op,TRUE,FALSE,FALSE
196_644,0.64369432723863,dinobase1e2_es_op,TRUE,FALSE,FALSE
197_645,0.57475226195605,dinobase1e2_es_op,TRUE,FALSE,FALSE
197_646,0.78887484197218,dinobase1e2_es_op,TRUE,TRUE,FALSE
197_647,0.5,dinobase1e2_es_op,FALSE,FALSE,FALSE
197_648,0.76190476190476,dinobase1e2_es_op,TRUE,TRUE,FALSE
197_649,0.62752010576181,dinobase1e2_es_op,TRUE,FALSE,FALSE
197_650,0.67565379321512,dinobase1e2_es_op,TRUE,FALSE,FALSE
197_651,0.87185251798561,dinobase1e2_es_op,TRUE,TRUE,FALSE
198_682,0.80699404761904,dinobase1e2_es_op,TRUE,TRUE,FALSE
199_657,0.55690581911661,dinobase1e2_es_op,TRUE,FALSE,FALSE
200_658,0.91666666666666,dinobase1e2_es_op,TRUE,TRUE,TRUE
201_660,0.9665269308943,dinobase1e2_es_op,TRUE,TRUE,TRUE
202_661,0.95473484848484,dinobase1e2_es_op,TRUE,TRUE,TRUE
203_662,0.44555873925501,dinobase1e2_es_op,FALSE,FALSE,FALSE
204_663,0.5536990778156,dinobase1e2_es_op,TRUE,FALSE,FALSE
205_664,0.80015325670498,dinobase1e2_es_op,TRUE,TRUE,FALSE
206_670,0.44838976052848,dinobase1e2_es_op,FALSE,FALSE,FALSE
206_671,0.53250244379276,dinobase1e2_es_op,TRUE,FALSE,FALSE
207_672,0.73444444444444,dinobase1e2_es_op,TRUE,TRUE,FALSE
208_673,0.59334637964774,dinobase1e2_es_op,TRUE,FALSE,FALSE
209_676,0.48933038999264,dinobase1e2_es_op,FALSE,FALSE,FALSE
21_32,0.16666666666666,dinobase1e2_es_op,FALSE,FALSE,FALSE
210_677,0.77066341275447,dinobase1e2_es_op,TRUE,TRUE,FALSE
212_680,0.52119700748129,dinobase1e2_es_op,TRUE,FALSE,FALSE
213_681,0.49192364170337,dinobase1e2_es_op,FALSE,FALSE,FALSE
214_683,0.5513816925734,dinobase1e2_es_op,TRUE,FALSE,FALSE
215_685,0.93484268707483,dinobase1e2_es_op,TRUE,TRUE,TRUE
216_687,0.507786113328,dinobase1e2_es_op,TRUE,FALSE,FALSE
217_688,0.72235260650024,dinobase1e2_es_op,TRUE,TRUE,FALSE
217_689,0.8147268408551,dinobase1e2_es_op,TRUE,TRUE,FALSE
219_691,0.56331658291457,dinobase1e2_es_op,TRUE,FALSE,FALSE
220_692,0.77618677586372,dinobase1e2_es_op,TRUE,TRUE,FALSE
221_693,0.85607352492415,dinobase1e2_es_op,TRUE,TRUE,FALSE
223_695,0.52372994652406,dinobase1e2_es_op,TRUE,FALSE,FALSE
224_696,0.64751958224543,dinobase1e2_es_op,TRUE,FALSE,FALSE
225_697,0.62973222530009,dinobase1e2_es_op,TRUE,FALSE,FALSE
227_699,0.48979591836734,dinobase1e2_es_op,FALSE,FALSE,FALSE
228_700,0.62824427480916,dinobase1e2_es_op,TRUE,FALSE,FALSE
229_701,0.83751205400192,dinobase1e2_es_op,TRUE,TRUE,FALSE
23_34,0.45833333333333,dinobase1e2_es_op,FALSE,FALSE,FALSE
230_702,0.53488372093023,dinobase1e2_es_op,TRUE,FALSE,FALSE
231_703,0.84777517564402,dinobase1e2_es_op,TRUE,TRUE,FALSE
232_704,0.79945887445887,dinobase1e2_es_op,TRUE,TRUE,FALSE
232_705,0.60413354531001,dinobase1e2_es_op,TRUE,FALSE,FALSE
233_706,0.71488608714886,dinobase1e2_es_op,TRUE,TRUE,FALSE
234_707,0.83793758628702,dinobase1e2_es_op,TRUE,TRUE,FALSE
235_708,0.84462359410626,dinobase1e2_es_op,TRUE,TRUE,FALSE
236_709,0.76440451440451,dinobase1e2_es_op,TRUE,TRUE,FALSE
237_710,0.80534351145038,dinobase1e2_es_op,TRUE,TRUE,FALSE
237_711,0.73455391401552,dinobase1e2_es_op,TRUE,TRUE,FALSE
238_712,0.64746847623867,dinobase1e2_es_op,TRUE,FALSE,FALSE
239_713,0.74254144559594,dinobase1e2_es_op,TRUE,TRUE,FALSE
24_35,0.5,dinobase1e2_es_op,FALSE,FALSE,FALSE
240_714,0.81228798242687,dinobase1e2_es_op,TRUE,TRUE,FALSE
241_715,0.8880106711304,dinobase1e2_es_op,TRUE,TRUE,FALSE
242_716,0.61155504938294,dinobase1e2_es_op,TRUE,FALSE,FALSE
243_717,0.69755154639175,dinobase1e2_es_op,TRUE,FALSE,FALSE
244_718,0.70486608826857,dinobase1e2_es_op,TRUE,TRUE,FALSE
245_719,0.62186619195965,dinobase1e2_es_op,TRUE,FALSE,FALSE
246_720,0.67824150445397,dinobase1e2_es_op,TRUE,FALSE,FALSE
247_721,0.56712536569509,dinobase1e2_es_op,TRUE,FALSE,FALSE
248_722,0.81459401709401,dinobase1e2_es_op,TRUE,TRUE,FALSE
249_724,0.63750744298029,dinobase1e2_es_op,TRUE,FALSE,FALSE
25_36,0.64090909090909,dinobase1e2_es_op,TRUE,FALSE,FALSE
250_725,0.88494876186907,dinobase1e2_es_op,TRUE,TRUE,FALSE
250_726,0.96481612446958,dinobase1e2_es_op,TRUE,TRUE,TRUE
251_727,0.86292484649312,dinobase1e2_es_op,TRUE,TRUE,FALSE
253_729,0.72608695652173,dinobase1e2_es_op,TRUE,TRUE,FALSE
254_730,0.97013888888888,dinobase1e2_es_op,TRUE,TRUE,TRUE
257_735,0.68017329255861,dinobase1e2_es_op,TRUE,FALSE,FALSE
258_736,0.69293478260869,dinobase1e2_es_op,TRUE,FALSE,FALSE
259_737,0.6170233463035,dinobase1e2_es_op,TRUE,FALSE,FALSE
26_37,0.0,dinobase1e2_es_op,FALSE,FALSE,FALSE
260_738,0.81490818783865,dinobase1e2_es_op,TRUE,TRUE,FALSE
261_739,0.8342847128336,dinobase1e2_es_op,TRUE,TRUE,FALSE
262_740,0.60494245091401,dinobase1e2_es_op,TRUE,FALSE,FALSE
263_741,0.57869565217391,dinobase1e2_es_op,TRUE,FALSE,FALSE
264_742,0.71067454798331,dinobase1e2_es_op,TRUE,TRUE,FALSE
265_743,0.72496035001367,dinobase1e2_es_op,TRUE,TRUE,FALSE
266_744,0.81086079354404,dinobase1e2_es_op,TRUE,TRUE,FALSE
267_745,0.77126858073712,dinobase1e2_es_op,TRUE,TRUE,FALSE
268_746,0.67139576233516,dinobase1e2_es_op,TRUE,FALSE,FALSE
269_747,0.751697283718,dinobase1e2_es_op,TRUE,TRUE,FALSE
27_38,0.75555555555555,dinobase1e2_es_op,TRUE,TRUE,FALSE
27_39,0.65384615384615,dinobase1e2_es_op,TRUE,FALSE,FALSE
27_40,0.53333333333333,dinobase1e2_es_op,TRUE,FALSE,FALSE
270_748,0.67639327024185,dinobase1e2_es_op,TRUE,FALSE,FALSE
271_749,0.71379733520336,dinobase1e2_es_op,TRUE,TRUE,FALSE
272_750,0.61432092004381,dinobase1e2_es_op,TRUE,FALSE,FALSE
273_751,0.63647959183673,dinobase1e2_es_op,TRUE,FALSE,FALSE
274_752,0.95583247531948,dinobase1e2_es_op,TRUE,TRUE,TRUE
275_753,0.85504469987228,dinobase1e2_es_op,TRUE,TRUE,FALSE
275_754,0.56209210405368,dinobase1e2_es_op,TRUE,FALSE,FALSE
276_755,0.70058166807392,dinobase1e2_es_op,TRUE,TRUE,FALSE
277_756,0.9348623853211,dinobase1e2_es_op,TRUE,TRUE,TRUE
278_757,0.6224068910636,dinobase1e2_es_op,TRUE,FALSE,FALSE
279_758,0.51811346548188,dinobase1e2_es_op,TRUE,FALSE,FALSE
280_759,0.93110496919444,dinobase1e2_es_op,TRUE,TRUE,TRUE
281_760,0.76256983240223,dinobase1e2_es_op,TRUE,TRUE,FALSE
283_762,0.57716312056737,dinobase1e2_es_op,TRUE,FALSE,FALSE
29_43,0.46153846153846,dinobase1e2_es_op,FALSE,FALSE,FALSE
3_3,0.825,dinobase1e2_es_op,TRUE,TRUE,FALSE
37_69,0.83333333333332,dinobase1e2_es_op,TRUE,TRUE,FALSE
37_70,0.375,dinobase1e2_es_op,FALSE,FALSE,FALSE
37_74,0.89285714285714,dinobase1e2_es_op,TRUE,TRUE,FALSE
37_77,1.0,dinobase1e2_es_op,TRUE,TRUE,TRUE
40_95,0.75,dinobase1e2_es_op,TRUE,TRUE,FALSE
40_96,0.875,dinobase1e2_es_op,TRUE,TRUE,FALSE
42_103,0.0,dinobase1e2_es_op,FALSE,FALSE,FALSE
42_104,0.0,dinobase1e2_es_op,FALSE,FALSE,FALSE
44_106,1.0,dinobase1e2_es_op,TRUE,TRUE,TRUE
46_120,1.0,dinobase1e2_es_op,TRUE,TRUE,TRUE
49_149,0.66666666666666,dinobase1e2_es_op,TRUE,FALSE,FALSE
5_5,0.88194444444444,dinobase1e2_es_op,TRUE,TRUE,FALSE
50_154,nan,dinobase1e2_es_op,FALSE,FALSE,FALSE
53_178,0.7,dinobase1e2_es_op,TRUE,FALSE,FALSE
54_179,0.77777777777777,dinobase1e2_es_op,TRUE,TRUE,FALSE
54_182,0.5,dinobase1e2_es_op,FALSE,FALSE,FALSE
6_7,0.19999999999999,dinobase1e2_es_op,FALSE,FALSE,FALSE
7_10,0.55555555555555,dinobase1e2_es_op,TRUE,FALSE,FALSE
7_11,0.5625,dinobase1e2_es_op,TRUE,FALSE,FALSE
70_211,0.85714285714285,dinobase1e2_es_op,TRUE,TRUE,FALSE
71_212,0.85714285714285,dinobase1e2_es_op,TRUE,TRUE,FALSE
71_213,0.6,dinobase1e2_es_op,TRUE,FALSE,FALSE
76_230,0.53846153846153,dinobase1e2_es_op,TRUE,FALSE,FALSE
78_237,0.5,dinobase1e2_es_op,FALSE,FALSE,FALSE
8_12,1.0,dinobase1e2_es_op,TRUE,TRUE,TRUE
8_13,0.66666666666666,dinobase1e2_es_op,TRUE,FALSE,FALSE
80_239,0.54696969696969,dinobase1e2_es_op,TRUE,FALSE,FALSE
81_241,0.44444444444444,dinobase1e2_es_op,FALSE,FALSE,FALSE
82_242,0.50318627450979,dinobase1e2_es_op,TRUE,FALSE,FALSE
82_243,0.71428571428571,dinobase1e2_es_op,TRUE,TRUE,FALSE
83_244,0.4090909090909,dinobase1e2_es_op,FALSE,FALSE,FALSE
83_245,0.25,dinobase1e2_es_op,FALSE,FALSE,FALSE
84_246,1.0,dinobase1e2_es_op,TRUE,TRUE,TRUE
85_247,0.94444444444444,dinobase1e2_es_op,TRUE,TRUE,TRUE
85_248,0.45833333333333,dinobase1e2_es_op,FALSE,FALSE,FALSE
86_249,0.5,dinobase1e2_es_op,FALSE,FALSE,FALSE
86_250,0.44444444444444,dinobase1e2_es_op,FALSE,FALSE,FALSE
88_252,0.0,dinobase1e2_es_op,FALSE,FALSE,FALSE
88_254,0.66666666666666,dinobase1e2_es_op,TRUE,FALSE,FALSE
89_255,0.4,dinobase1e2_es_op,FALSE,FALSE,FALSE
9_14,1.0,dinobase1e2_es_op,TRUE,TRUE,TRUE
9_17,0.42857142857142,dinobase1e2_es_op,FALSE,FALSE,FALSE
9_18,0.39999999999999,dinobase1e2_es_op,FALSE,FALSE,FALSE
90_256,0.48,dinobase1e2_es_op,FALSE,FALSE,FALSE
91_257,0.66666666666666,dinobase1e2_es_op,TRUE,FALSE,FALSE
92_258,0.71428571428571,dinobase1e2_es_op,TRUE,TRUE,FALSE
93_259,0.7,dinobase1e2_es_op,TRUE,FALSE,FALSE
1_1,0.80238095238095,dinobase1e3_es_op,TRUE,TRUE,FALSE
10_19,0.45238095238095,dinobase1e3_es_op,FALSE,FALSE,FALSE
10_20,0.59375,dinobase1e3_es_op,TRUE,FALSE,FALSE
100_277,0.8,dinobase1e3_es_op,TRUE,TRUE,FALSE
100_278,0.85714285714285,dinobase1e3_es_op,TRUE,TRUE,FALSE
104_291,0.73461538461538,dinobase1e3_es_op,TRUE,TRUE,FALSE
105_355,0.85164835164834,dinobase1e3_es_op,TRUE,TRUE,FALSE
105_369,0.33333333333333,dinobase1e3_es_op,FALSE,FALSE,FALSE
105_361,0.78571428571428,dinobase1e3_es_op,TRUE,TRUE,FALSE
105_378,0.55,dinobase1e3_es_op,TRUE,FALSE,FALSE
105_352,0.61666666666666,dinobase1e3_es_op,TRUE,FALSE,FALSE
104_289,0.64615384615384,dinobase1e3_es_op,TRUE,FALSE,FALSE
105_377,0.625,dinobase1e3_es_op,TRUE,FALSE,FALSE
105_375,0.5,dinobase1e3_es_op,FALSE,FALSE,FALSE
104_325,1.0,dinobase1e3_es_op,TRUE,TRUE,TRUE
104_297,0.95833333333332,dinobase1e3_es_op,TRUE,TRUE,TRUE
104_295,0.57142857142857,dinobase1e3_es_op,TRUE,FALSE,FALSE
104_299,1.0,dinobase1e3_es_op,TRUE,TRUE,TRUE
104_300,0.16666666666666,dinobase1e3_es_op,FALSE,FALSE,FALSE
104_326,0.71428571428571,dinobase1e3_es_op,TRUE,TRUE,FALSE
104_319,0.57142857142857,dinobase1e3_es_op,TRUE,FALSE,FALSE
104_323,1.0,dinobase1e3_es_op,TRUE,TRUE,TRUE
104_334,0.57142857142857,dinobase1e3_es_op,TRUE,FALSE,FALSE
105_339,0.83333333333333,dinobase1e3_es_op,TRUE,TRUE,FALSE
105_341,0.60416666666666,dinobase1e3_es_op,TRUE,FALSE,FALSE
105_360,0.64545454545454,dinobase1e3_es_op,TRUE,FALSE,FALSE
105_362,0.42857142857142,dinobase1e3_es_op,FALSE,FALSE,FALSE
105_374,0.7111111111111,dinobase1e3_es_op,TRUE,TRUE,FALSE
105_382,0.66666666666666,dinobase1e3_es_op,TRUE,FALSE,FALSE
105_385,0.75,dinobase1e3_es_op,TRUE,TRUE,FALSE
105_391,0.44444444444444,dinobase1e3_es_op,FALSE,FALSE,FALSE
106_392,0.6,dinobase1e3_es_op,TRUE,FALSE,FALSE
108_394,0.425,dinobase1e3_es_op,FALSE,FALSE,FALSE
109_395,0.22499999999999,dinobase1e3_es_op,FALSE,FALSE,FALSE
11_21,0.64285714285714,dinobase1e3_es_op,TRUE,FALSE,FALSE
11_22,0.66666666666666,dinobase1e3_es_op,TRUE,FALSE,FALSE
110_396,0.0,dinobase1e3_es_op,FALSE,FALSE,FALSE
110_397,0.60897435897435,dinobase1e3_es_op,TRUE,FALSE,FALSE
110_398,0.74555137844611,dinobase1e3_es_op,TRUE,TRUE,FALSE
110_399,0.52941176470588,dinobase1e3_es_op,TRUE,FALSE,FALSE
110_400,0.5,dinobase1e3_es_op,FALSE,FALSE,FALSE
110_401,0.53333333333333,dinobase1e3_es_op,TRUE,FALSE,FALSE
111_402,0.98148148148148,dinobase1e3_es_op,TRUE,TRUE,TRUE
112_406,0.75,dinobase1e3_es_op,TRUE,TRUE,FALSE
113_407,0.775,dinobase1e3_es_op,TRUE,TRUE,FALSE
114_408,0.6875,dinobase1e3_es_op,TRUE,FALSE,FALSE
115_409,0.0,dinobase1e3_es_op,FALSE,FALSE,FALSE
116_411,0.72,dinobase1e3_es_op,TRUE,TRUE,FALSE
116_412,0.42857142857142,dinobase1e3_es_op,FALSE,FALSE,FALSE
116_413,0.54464285714285,dinobase1e3_es_op,TRUE,FALSE,FALSE
116_414,0.71428571428571,dinobase1e3_es_op,TRUE,TRUE,FALSE
116_415,0.54545454545454,dinobase1e3_es_op,TRUE,FALSE,FALSE
116_416,0.4,dinobase1e3_es_op,FALSE,FALSE,FALSE
116_420,0.76470588235294,dinobase1e3_es_op,TRUE,TRUE,FALSE
116_421,0.55555555555555,dinobase1e3_es_op,TRUE,FALSE,FALSE
116_424,0.625,dinobase1e3_es_op,TRUE,FALSE,FALSE
